criticality_score,group_id,legal_relation_count,max_damage_potential,max_threat,mean_cost_delta,mean_harm_delta,mean_total_return_delta,min_time_to_impact,rollouts,scenario,source_seed,split,state_id,step_fraction,unit_index
2.979403926371996,task14b/seed8/medium/episode21/step34/unit2,2,0.8942098309998733,0.6668185521408156,0.2805250585079193,-9.383064270019531,10.802973747253418,0.8430158636505718,32,medium,8,test,task14b/seed8/medium/episode21/step34,0.68,2
2.7967598746461664,task14b/seed8/medium/episode42/step20/unit2,2,0.8614666516007307,0.6244917195441937,0.4394933879375458,-7.268625259399414,8.699209213256836,0.5341505393519173,32,medium,8,train,task14b/seed8/medium/episode42/step20,0.4,2
2.677953667645783,task14b/seed8/medium/episode32/step24/unit2,4,1.141248284863126,0.8255370528680707,0.20834478735923767,-9.403219223022461,6.121453762054443,1.3000308927304236,32,medium,8,validation,task14b/seed8/medium/episode32/step24,0.48,2
2.6242118823817155,task14b/seed8/medium/episode30/step38/unit2,4,0.7534021172376478,0.9459957359833192,0.03938273340463638,-6.6565728187561035,4.111352920532227,0.6565474203639629,32,medium,8,train,task14b/seed8/medium/episode30/step38,0.76,2
2.580062899163929,task14b/seed8/medium/episode26/step35/unit2,2,1.4291891499868843,0.997149861969925,0.09607915580272675,-11.31641960144043,9.365533828735352,3.1906511845777477,32,medium,8,train,task14b/seed8/medium/episode26/step35,0.7,2
2.5506660960587415,task14b/seed8/medium/episode39/step28/unit2,1,0.9421210862261423,0.6511040671131576,0.39281249046325684,-13.8491792678833,28.719501495361328,1.1803431520663945,32,medium,8,train,task14b/seed8/medium/episode39/step28,0.56,2
2.530299728921835,task14b/seed8/medium/episode47/step21/unit1,6,0.7821226069187215,0.7188186063371911,0.12413880974054337,-2.8585824966430664,2.9897067546844482,1.3933642658572734,32,medium,8,test,task14b/seed8/medium/episode47/step21,0.42,1
2.530299728921835,task14b/seed8/medium/episode47/step21/unit2,6,0.7821226069187215,0.7188186063371911,0.24530774354934692,-3.795957326889038,3.7289557456970215,1.3933642658572734,32,medium,8,test,task14b/seed8/medium/episode47/step21,0.42,2
2.4207239825792404,task14b/seed8/medium/episode28/step30/unit2,3,1.208106609702521,0.9438411133132971,0.09801226854324341,-5.870046138763428,6.836691856384277,3.758752395776775,32,medium,8,train,task14b/seed8/medium/episode28/step30,0.6,2
2.409795304507802,task14b/seed8/medium/episode14/step28/unit2,3,0.969079873661391,0.8208996694582149,0.2826359272003174,-4.074362754821777,4.295907497406006,0.3675354609049979,32,medium,8,test,task14b/seed8/medium/episode14/step28,0.56,2
2.40315569539642,task14b/seed8/medium/episode15/step24/unit2,4,1.0827244150616941,0.7851721646276211,0.38671523332595825,-8.808401107788086,11.52619743347168,3.2773984300748946,32,medium,8,train,task14b/seed8/medium/episode15/step24,0.48,2
2.2561302340191656,task14b/seed8/medium/episode46/step27/unit0,4,1.0879527345263238,0.9323959380864291,0.24510784447193146,-0.19125497341156006,0.46131399273872375,7.271211533752508,32,medium,8,validation,task14b/seed8/medium/episode46/step27,0.54,0
2.2561302340191656,task14b/seed8/medium/episode46/step27/unit2,4,1.0879527345263238,0.9323959380864291,0.20977263152599335,-6.672784805297852,4.001627445220947,7.271211533752508,32,medium,8,validation,task14b/seed8/medium/episode46/step27,0.54,2
2.2159450189040806,task14b/seed8/medium/episode43/step17/unit0,5,1.1356350811360534,0.833553591103828,0.06401356309652328,3.9163475036621094,-2.497210741043091,4.831199916382006,32,medium,8,test,task14b/seed8/medium/episode43/step17,0.34,0
2.2159450189040806,task14b/seed8/medium/episode43/step17/unit2,5,1.1356350811360534,0.833553591103828,0.32297706604003906,-4.469852447509766,1.9471750259399414,4.831199916382006,32,medium,8,test,task14b/seed8/medium/episode43/step17,0.34,2
0.06888743560627757,task14b/seed8/medium/episode40/step0/unit0,3,0.9999940898879724,0.8578798179956194,0.6007937788963318,0.18706661462783813,-1.1122503280639648,32.138284693599076,32,medium,8,test,task14b/seed8/medium/episode40/step0,0.0,0
0.06888743560627757,task14b/seed8/medium/episode40/step0/unit1,3,0.9999940898879724,0.8578798179956194,0.37707170844078064,1.560177206993103,-1.9261691570281982,32.138284693599076,32,medium,8,test,task14b/seed8/medium/episode40/step0,0.0,1
0.5048182318065941,task14b/seed8/medium/episode20/step12/unit2,2,0.6971430226112725,0.6855107358734862,0.3617277145385742,2.0853958129882812,-1.8896989822387695,17.152684839394738,32,medium,8,test,task14b/seed8/medium/episode20/step12,0.24,2
0.23253160365462444,task14b/seed8/medium/episode8/step25/unit2,2,0.6095261000902943,0.7008620594523679,0.09972112625837326,-0.9723042249679565,0.8688576221466064,8.526909620899971,32,medium,8,validation,task14b/seed8/medium/episode8/step25,0.5,2
1.4701572302902277,task14b/seed8/medium/episode24/step49/unit2,2,0.6655669625442489,0.8369097099133935,0.5,-1.5633189678192139,2.661200523376465,0.2076399813341107,32,medium,8,test,task14b/seed8/medium/episode24/step49,0.98,2
6.964584724402416,task14b/seed8/time_pressure/episode15/step17/unit1,7,1.163158743066868,0.9574658883166833,0.09157239645719528,-4.521121501922607,4.550848007202148,0.4056861206162278,32,time_pressure,8,train,task14b/seed8/time_pressure/episode15/step17,0.34,1
