method,train_scenario,run_index,train_seed,timesteps,policy_loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,advantage_mean,advantage_std,positive_advantage_rate,actor_gradient_norm,critic_gradient_norm
role_conditioned_ar_ppo_order_012,medium,1,9,26112,-0.005662304954603315,101.71741456985474,-0.7644660487771034,0.009486316703259945,0.0421875,0.6233175992965698,3.5388550524730817,13.263323878472782,0.578125,0.0034975102870646404,0.4999877245759429
role_conditioned_ar_ppo_order_012,medium,1,9,28160,-0.005453783203847706,69.89732627868652,-0.9377361953258514,0.0032163038849830627,0.0234375,0.6320719122886658,-1.189881876052823,10.653754785121718,0.328125,0.005454483948902771,0.49997012175878586
role_conditioned_ar_ppo_order_012,medium,1,9,30208,-0.001302612281870097,111.90321846008301,-0.9218780338764191,0.0009082863107323647,0.0,0.5104377269744873,-3.2069929899880663,13.478285921318843,0.39453125,0.0015017312541911656,0.4999977730077589
factorized_engagement_ar_ppo_order_012,medium,1,9,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
factorized_engagement_ar_ppo_order_012,medium,1,9,2048,0.0005525881773792207,77.81095361709595,-0.6346605263650418,1.483457162976265e-05,0.0,0.007835209369659424,-3.6411788632394746,8.29946970713189,0.4375,0.0009637161953368418,0.49999910028359024
factorized_engagement_ar_ppo_order_012,medium,1,9,4096,-0.002096280106343329,178.75534191131592,-0.6915806241333484,0.0032177059911191463,0.00625,0.01666855812072754,0.9476384427107405,14.016827918139972,0.6875,0.0029261214882862875,0.49999143705786486
factorized_engagement_ar_ppo_order_012,medium,1,9,6144,9.200281929224729e-05,125.71131029129029,-1.1535617530345916,0.00046565517550334334,0.0,0.059620559215545654,5.9685046772356145,12.991506672999853,0.67578125,0.000922345575552182,0.4999994574537549
factorized_engagement_ar_ppo_order_012,medium,1,9,8192,-0.0011159347603097558,58.14103674888611,-0.9418474242091179,0.0006795387016609311,0.0,0.34447604417800903,-2.008631218908704,8.932392198570232,0.3046875,0.004698944413566881,0.4999777366623457
factorized_engagement_ar_ppo_order_012,medium,1,9,10240,0.00016696425154805183,344.9314655303955,-0.8110014528036118,1.8326391000300646e-05,0.0,0.023909926414489746,8.8077152838232,19.612850253803146,0.79296875,0.0010053930205008645,0.49999881138340635
factorized_engagement_ar_ppo_order_012,medium,1,9,12032,-0.00099648404866457,156.6603494644165,-0.9311105012893677,0.00017388665582984686,0.0,0.3909608721733093,-3.825100406713318,13.811637029465366,0.30859375,0.0029864597495777453,0.499991178765495
