method,method_type,train_scenario,eval_scenario,run_index,train_seed,evaluation_seed,episode_index,episode_seed,total_reward,steps,num_targets,num_intercepted,num_leaked,total_damage,ammo_used,shots,hits,invalid_actions,success,decision_time_seconds,decision_time_ms,high_threat_threshold,num_high_threat_targets,num_high_threat_leaked,high_threat_leak_rate,zone_weighted_damage,engaged_target_events,conflict_target_events,assignment_conflict_rate,overkill_assignments,overkill_rate,intercepted_damage_potential,damage_reduction_per_ammo,resource_cost
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,9,259,-51.734125496863406,37,5,2,3,1.7431983805828937,3,3,2,0,False,0.07029110001894878,1.8997594599715888,0.8,1,1,1.0,1.7431983805828937,3,0,0.0,0,0.0,1.6236016660975805,0.5412005553658602,6.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,10,260,-55.66549210871846,40,5,2,3,1.9626856267388102,2,2,2,0,False,0.08273330004885793,2.068332501221448,0.8,1,1,1.0,1.9626856267388102,2,0,0.0,0,0.0,1.4054688224981222,0.7027344112490611,4.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,11,261,-55.757426278135426,41,5,2,3,1.888764152322659,4,4,2,0,False,0.07911000006424729,1.9295121966889583,0.8,3,1,0.3333333333333333,1.888764152322659,4,0,0.0,0,0.0,1.9574411407286227,0.4893602851821557,8.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,12,262,-48.53395696088114,35,5,2,3,1.7665228772357033,2,2,2,0,False,0.07053750001068693,2.0153571431624835,0.8,2,2,1.0,1.7665228772357033,2,0,0.0,0,0.0,1.736868583981014,0.868434291990507,4.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,13,263,-55.336378016323486,38,5,1,4,1.630857904527051,4,4,1,0,False,0.07340859995019855,1.9318052618473303,0.8,0,0,0.0,1.6308579045270508,4,0,0.0,0,0.0,0.9516224745716853,0.2379056186429213,8.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,14,264,-34.22106680335666,35,5,2,3,1.294186183491763,2,2,2,0,False,0.06760549998580245,1.93158571388007,0.8,1,0,0.0,1.294186183491763,2,0,0.0,0,0.0,1.2179200831958659,0.6089600415979329,4.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,15,265,-66.32748061892345,35,5,1,4,2.2842390087678166,1,1,1,0,False,0.0738192999997409,2.1091228571354543,0.8,3,2,0.6666666666666666,2.2842390087678166,1,0,0.0,0,0.0,1.1137608462390127,1.1137608462390127,2.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,16,266,-77.18203559767744,39,5,1,4,2.42073219305666,3,3,1,0,False,0.08634160000656266,2.213887179655453,0.8,1,1,1.0,2.42073219305666,3,0,0.0,0,0.0,0.6051860258087529,0.2017286752695843,6.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,17,267,-63.665212812450434,31,5,1,4,2.115929744509178,1,1,1,0,False,0.06158939998567803,1.9867548382476783,0.8,1,1,1.0,2.115929744509178,1,0,0.0,0,0.0,0.7910868156562275,0.7910868156562275,2.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,18,268,-51.5474597044174,30,5,2,3,1.779047563743847,3,3,2,0,False,0.05703810000704834,1.9012700002349447,0.8,2,1,0.5,1.779047563743847,3,0,0.0,0,0.0,1.6905268594169125,0.5635089531389709,6.0
