actionable_engagement_rate,all_noop_episode_rate,assignment_conflict_rate,avg_ammo_used,avg_decision_time_ms,avg_invalid_actions,avg_resource_cost,avg_reward,avg_shots,avg_steps,avg_total_damage,avg_zone_weighted_damage,damage_reduction_per_ammo,engagement_rate,engagement_threshold,episodes,eval_scenario,evaluation_seed,high_threat_leak_rate,hit_rate_per_shot,intercept_rate,leak_rate,method,overkill_rate,std_reward,success_rate,train_seed
0.7655502392344498,0.0,0.0,16.0,3.3596635839049442,0.0,17.0,-54.80816834659779,16.0,34.6,1.516834121113663,1.516834121113663,0.13234253322366502,0.15414258188824662,0.25,10.0,time_pressure,23000,0.42857142857142855,0.18125,0.58,0.4,role_conditioned_ar_ppo_order_012,0.0,36.415448606227876,0.0,8
0.7393364928909952,0.0,0.0,15.6,3.466557051357303,0.0,15.3,-67.91824632293174,15.6,46.8,1.6561432368354354,1.6561432368354354,0.0745539074475509,0.1111111111111111,0.25,10.0,heterogeneity_pressure,33000,0.5185185185185185,0.10256410256410256,0.32,0.44,role_conditioned_ar_ppo_order_012,0.0,41.642056063945674,0.0,8
0.5947955390334573,0.0,0.0,16.0,3.407875000001089,0.0,17.0,-44.459666587359024,16.0,48.0,1.0846867736093821,1.0846867736093821,0.11637003825809411,0.1111111111111111,0.3,10.0,medium,13000,0.2777777777777778,0.1375,0.44,0.32,role_conditioned_ar_ppo_order_012,0.0,28.628655506018806,0.0,8
0.6751054852320675,0.0,0.0,16.0,3.306541329411998,0.0,17.0,-56.82769730502734,16.0,34.6,1.5922810699931689,1.592281069993169,0.1333269860138157,0.15414258188824662,0.3,10.0,time_pressure,23000,0.38095238095238093,0.18125,0.58,0.42,role_conditioned_ar_ppo_order_012,0.0,46.32146730517505,0.1,8
0.6290322580645161,0.0,0.0,15.6,3.602403632550362,0.0,15.3,-49.04209468947421,15.6,46.8,1.2292804429387387,1.2292804429387387,0.10581512833277376,0.1111111111111111,0.3,10.0,heterogeneity_pressure,33000,0.4444444444444444,0.14743589743589744,0.46,0.32,role_conditioned_ar_ppo_order_012,0.0,43.154962120940944,0.0,8
0.4878048780487805,0.0,0.0,16.0,3.3799221074399957,0.0,17.0,-42.169809104414824,16.0,48.4,1.0088156023342756,1.0088156023342756,0.11809014162793466,0.11019283746556474,0.35,10.0,medium,13000,0.2777777777777778,0.1375,0.44,0.3,role_conditioned_ar_ppo_order_012,0.0,30.034965964002602,0.0,8
0.5666666666666667,0.0,0.0,15.3,3.462277439078806,0.0,16.65,-41.951532705419616,15.3,32.8,1.3336689851165688,1.333668985116569,0.15632966412402952,0.15548780487804878,0.35,10.0,time_pressure,23000,0.3333333333333333,0.20915032679738563,0.64,0.36,role_conditioned_ar_ppo_order_012,0.0,59.11604005440858,0.3,8
0.4451219512195122,0.0,0.0,14.6,3.507883878119332,0.0,15.05,-42.69986912822097,14.6,45.9,1.1802077213392148,1.1802077213392148,0.128930394559028,0.10602759622367465,0.35,10.0,heterogeneity_pressure,33000,0.37037037037037035,0.1780821917808219,0.52,0.3,role_conditioned_ar_ppo_order_012,0.0,48.89734970652435,0.1,8
0.3989769820971867,0.0,0.0,15.6,3.2818983471552503,0.0,16.8,-37.836521723616684,15.6,48.4,0.9523228118866355,0.9523228118866355,0.1343415566260085,0.10743801652892562,0.4,10.0,medium,13000,0.3333333333333333,0.17307692307692307,0.54,0.26,role_conditioned_ar_ppo_order_012,0.0,35.95826889424057,0.0,8
0.5117056856187291,0.0,0.0,15.3,3.4667842406102385,0.0,16.65,-39.46837982196198,15.3,34.9,1.32881595261032,1.32881595261032,0.1566468557911046,0.14613180515759314,0.4,10.0,time_pressure,23000,0.3333333333333333,0.20915032679738563,0.64,0.36,role_conditioned_ar_ppo_order_012,0.0,55.60229685037147,0.3,8
