method,method_type,train_scenario,eval_scenario,run_index,train_seed,evaluation_seed,episode_index,episode_seed,target_index,target_threat,target_payload,target_class,attribution
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,45,30145,1,0.8653252439964563,1.25945654957443,decoy,mismatched_resource
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,47,30147,0,0.9610193888710553,1.2831032405790828,loitering_munition,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,47,30147,4,0.9386553481394297,1.1030767598689504,small_uav,prefix_denied
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,48,30148,2,0.8093194468294322,0.7295338139635344,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,49,30149,0,0.9374319036080248,1.0556818697339618,decoy,mismatched_resource
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,50,30150,0,0.8164156926854805,1.236893746351118,loitering_munition,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,50,30150,2,0.9944259210194455,0.6245282592658227,decoy,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,51,30151,2,0.9730093341288119,1.226406779598678,loitering_munition,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,51,30151,4,0.9306853422978911,1.434582416725038,decoy,prefix_denied
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,52,30152,0,0.9908690005109198,0.7904231453644666,loitering_munition,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,54,30154,1,0.8820394663573212,0.984251791451463,loitering_munition,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,54,30154,3,0.9395821558540567,1.3902584677499938,loitering_munition,attempted_miss
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,55,30155,1,0.8824248841652345,0.6741793415456939,small_uav,prefix_denied
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,57,30157,1,0.9133744664301569,1.222470925365048,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,58,30158,1,0.9123674462355169,0.7175625294111785,small_uav,attempted_miss
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,58,30158,2,0.9067343952974486,0.6277838004000637,decoy,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,60,30160,0,0.9638182856125717,0.9873432792439352,loitering_munition,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,60,30160,2,0.9768854636290003,1.0246950247816975,decoy,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,61,30161,0,0.9112339937174823,0.6440959043350165,loitering_munition,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,61,30161,2,0.8425831242857427,0.6768240419149598,loitering_munition,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,61,30161,3,0.8381044104081281,1.136263087095848,loitering_munition,mismatched_resource
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,63,30163,0,0.9096526124697699,0.71313890600536,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,64,30164,0,0.8575595103187873,1.3085966229030235,loitering_munition,unassigned
