context_id,scenario,policy_seed,slot,unit_index,target_index,conditional_probability,is_argmax_target,det_total_return_mean,stochastic_total_return_mean,det_delta_mean,stochastic_delta_mean
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,safety,1,1,0.3323226571083069,False,-17.295398933712924,-16.077390273113437,12.654047641677193,12.065991225971821
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,safety,1,3,0.3280169665813446,False,-29.25779234528916,-27.59230263829273,0.6916542301009533,0.5510788607925277
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,safety,0,0,0.3411363363265991,True,-29.326987054829146,-23.307884788256214,0.6224595205609693,0.7070004504264676
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,safety,0,1,0.3313280940055847,False,-18.595398933712925,-16.428235144338913,11.354047641677193,7.586650094343771
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,safety,0,3,0.32753559947013855,False,-30.557792345289165,-26.09112531254437,-0.6083457698990474,-2.076240073861685
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,resource,0,0,0.4903303384780884,False,0.20932879963328563,1.2766982988465552,0.30932879963328574,0.5913087500597143
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,resource,0,2,0.5096696615219116,True,0.9122504425213257,1.4565058757324207,1.0122504425213257,0.77111632694558
heterogeneity_pressure_seed8_resource01_e04_t45_u0,heterogeneity_pressure,8,resource,0,2,0.5186417698860168,True,-6.340469235028735,-6.159223644383427,43.30617367486377,31.969196108264544
heterogeneity_pressure_seed8_resource01_e04_t45_u0,heterogeneity_pressure,8,resource,0,3,0.48135823011398315,False,-50.9270430422678,-33.16925474840559,-1.2804001323752905,4.959165004242381
heterogeneity_pressure_seed8_resource02_e10_t48_u0,heterogeneity_pressure,8,resource,0,0,0.4905208349227905,False,0.2573920758062991,3.0334841834769417,0.45739207580629915,1.28811814536766
heterogeneity_pressure_seed8_resource02_e10_t48_u0,heterogeneity_pressure,8,resource,0,2,0.5094792246818542,True,1.3321027755924155,2.041674589668579,1.5321027755924157,0.2963085515592967
heterogeneity_pressure_seed8_resource03_e04_t44_u0,heterogeneity_pressure,8,resource,0,2,0.5185560584068298,True,-8.148105297060726,-3.036068198017383,41.598537612831784,11.10693154573424
heterogeneity_pressure_seed8_resource03_e04_t44_u0,heterogeneity_pressure,8,resource,0,3,0.4814439117908478,False,-51.40694300917397,-18.542576045513545,-1.6603000992814618,-4.399576301761922
heterogeneity_pressure_seed8_resource04_e10_t47_u0,heterogeneity_pressure,8,resource,0,0,0.49071183800697327,False,-0.43486102888575534,3.049223736815832,-0.13486102888575516,0.633518429651909
heterogeneity_pressure_seed8_resource04_e10_t47_u0,heterogeneity_pressure,8,resource,0,2,0.5092881917953491,True,1.0588186645687188,2.577129743147474,1.358818664568719,0.16142443598355127
heterogeneity_pressure_seed8_resource05_e09_t49_u0,heterogeneity_pressure,8,resource,0,1,0.49947038292884827,False,0.6623203050397761,1.2435697319601569,0.7623203050397762,0.3367090523165879
heterogeneity_pressure_seed8_resource05_e09_t49_u0,heterogeneity_pressure,8,resource,0,2,0.5005296468734741,True,-0.7748056187543816,1.07141876821879,-0.6748056187543815,0.16455808857522108
heterogeneity_pressure_seed9_safety00_e02_t45_u2,heterogeneity_pressure,9,safety,2,4,1.0,True,-12.70196245767309,-12.70196245767309,-0.25,-0.25
heterogeneity_pressure_seed9_safety01_e00_t26_u2,heterogeneity_pressure,9,safety,2,2,0.5003175735473633,True,-33.65000408771154,-33.65000408771154,-0.7311841407197075,0.44824127925973833
heterogeneity_pressure_seed9_safety01_e00_t26_u2,heterogeneity_pressure,9,safety,2,4,0.4996824264526367,False,-33.48353265698155,-33.48353265698155,-0.5647127099897226,0.6147127099897235
